simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
10,0.929572318934021,"14,35,46,58,97,99",0.8714646464646465,"58,35,99,46,14,69,26,12,11,88,97,70,6,36,24,49,50,89,17,73,15,53,0,78,54,42,64,61,57,66,95,59,51,27,79,94,25,33,52,77,43",0.9263673973780356,"58,35,99,46,14,69,26",0.9053218353750269,"14,35,58,99",0.9298248441865463,"14,35,46,58,99"
11,0.9429335129223148,"2,51,52,67,79,88,92",0.9083939576660741,"51,52,92,2,79,11,89,44,67,26,86,90,29,50,16,97,7,82,88,21,93,30,72,70,32,84,45,24,64,96,65,85,71,74,19,35,61,53,12,22",0.9342803519735211,"51,52,92,2,79,11,89,44,67,26,86",0.9442882611975557,"2,51,52,79,92",0.944243886013203,"2,51,52,79,92"
12,0.9409849854901796,"3,16,29,47,55",0.8805540368142883,"16,47,3,29,55,33,80,91,18,57,26,24,96,67,2,61,35,5,32,34,36,73,4,23,94,52,71,41,97,74,62,84,44,56,28,89,15,93,45,58,54,60,8,25,77,85",0.9431018771642063,"16,47,3,29,55,33,80,91,18,57",0.9360642637843294,"3,16,29,47",0.9516703817414588,"3,16,29,47,55"
13,0.9359559948356858,"25,26,50,58,68,71,82",0.9002234976294062,"26,71,50,68,58,25,53,57,99,13,52,78,62,34,40,69,3,19,2,45,8,88,31,49,21,24,36,90,87,65,47,35,98,61,29",0.9288794740211129,"26,71,50,68,58,25,53,57,99",0.915494027405583,"26,50,68,71",0.9396013930628939,"26,50,58,68,71"
14,0.9223335822557612,"12,44,49,66,79,93,97",0.8536283719163097,"44,66,97,12,79,22,47,73,8,15,82,21,77,16,3,54,78,55,83,5,17,88,35,93,59,11,49,39,42,27,7,30,69,32,23,20,58",0.9221396847855992,"44,66,97,12,79,22",0.8797233030696066,"44,66,97",0.9246734530781223,"12,44,66,79,97"
15,0.940927539425804,"17,24,37,38,44,45,65,86,91",0.884941717236114,"24,44,91,65,17,37,45,82,67,27,57,25,95,84,47,80,68,87,58,94,40,61,34,1,51,98,77,33,70,10,74,29,20,18,16,38,56,2,63,71,72,66,6,19,79,92",0.9213687726119546,"24,44,91,65,17,37,45,82,67,27,57,25,95,84,47",0.9288538378996691,"24,44,65,91",0.9443460603055418,"17,24,44,65,91"
16,0.9272431493903472,"11,45,63,73,89,90,96",0.8466808662622302,"63,89,45,96,90,11,20,40,26,51,93,75,24,56,9,82,70,22,60,17,27,48,81,4,91,69,38,68,76,84,19,37,46,3,41,87,21,72,42,52,34,2,95,97,7,25,94",0.9139108241066377,"63,89,45,96,90,11,20,40,26,51,93,75",0.9063530589526538,"45,63,89,96",0.928111288678473,"45,63,89,90,96"
17,0.9362025455343428,"4,23,32,40,43,63,78",0.8888907175773535,"4,63,40,78,32,23,99,47,43,82,80,2,54,88,13,84,73,96,91,56,71,24,89,76,1,0,39,30,66,75,72,53,35,37,19,6,70,50,9,45,46",0.935097103357472,"4,63,40,78,32,23,99,47",0.9139455782312925,"4,40,63,78",0.9391019310950186,"4,32,40,63,78"
18,0.916311281210133,"2,14,17,31,37,40,47,65,69,71,74",0.841868191950204,"37,2,65,14,69,17,73,74,40,15,82,29,88,71,41,61,38,80,84,92,33,46,31,25,98,0,42,10,96,72,81,60,26,13,11,52,66,94,34,4,9,30,62,86",0.8955601351446075,"37,2,65,14,69,17,73,74,40,15,82,29,88,71",0.8915422467090045,"2,37,65",0.929399559798685,"2,14,37,65,69"
19,0.903525371833172,"2,3,4,5,6,9,10,15,17,22,23,27,29,30,36,38,40,41,51,59,62,63,65,67,72,73,75,79,80,93,95,96,98",0.8474035466346307,"51,36,22,63,27,40,12,38,15,62,41,80,10,65,59,96,2,30,4,93,3,6,76,75,9,79,69,44,23,98,90,34,21,5,46,57,13,73,87,54,14,50,11,85,71,24,58,48,70,64,84,31,45,97,55",0.8925139005538959,"51,36,22,63,27,40,12,38,15,62,41,80,10",0.8609625668449198,"36,51,63",0.9123069072197829,"22,27,36,51,63"
20,0.9238183032732131,"5,9,13,21,22,24,28,30,31,34,35,44,48,56,60,72,73,80,88,93",0.8918450233800935,"22,35,88,48,80,34,60,29,63,69,17,46,19,97,57,5,83,62,28,6,38,47,26,65,56,95,73,8,39,11,45,70,66,67,72,13,74,91,25,30",0.9118957915831664,"22,35,88,48,80,34,60,29,63,69,17,46,19,97,57,5,83,62",0.8894241816967268,"22,35,88",0.9300521042084169,"22,35,48,80,88"
21,0.9131172150768856,"0,1,7,13,27,34,42,47,49,71,75,84,93",0.8647976089043967,"49,93,27,13,34,1,0,64,42,77,41,56,72,45,75,91,38,92,8,47,83,7,35,97,85,60,25,94,89,88,44,99,79,23,4,16",0.918781190408569,"49,93,27,13,34,1,0,64",0.8879052217308394,"27,49,93",0.9258111196764989,"13,27,34,49,93"
22,0.9246718194086615,"20,28,39,41,48,51,53,60,69,74,80",0.8719279973479301,"20,80,51,69,53,41,48,60,50,55,79,22,45,99,37,61,92,39,83,49,91,5,84,6,23,12,85,31,29,81,62,38",0.9178850265076469,"20,80,51,69,53,41,48,60,50",0.9054730264136759,"20,51,69,80",0.9276292949305267,"20,51,53,69,80"
23,0.9420456842530827,"4,11,19,24,31,38,49,61,85,89,92",0.9127223569840307,"4,19,49,85,31,93,73,30,76,53,54,0,91,9,21,79,35,80,23,87,68,61,82,92,25,32,45,10,65,3,67",0.9336188599151001,"4,19,49,85,31,93,73,30,76,53,54",0.9459217707701637,"4,19,31,49,85",0.9459394582575298,"4,19,31,49,85"
24,0.9053272547751545,"25,28,30,32,33,40,73,75,76,78",0.8250804397639901,"75,30,28,32,73,33,25,14,97,5,40,48,44,98,64,51,76,54,15,86,34,49,46,78,69,83,0,89,87,22,85,71,38,68,11,77,50,13,39,61,84,12,37,52,17,42,20,27",0.8899951297016343,"75,30,28,32,73,33,25,14,97,5",0.8745192909058489,"28,30,32,75",0.9083425815774976,"28,30,32,73,75"
25,0.9032436086334279,"17,19,24,29,36,40,46,53,78",0.849741493580908,"17,40,46,53,24,78,36,66,19,3,5,56,72,42,87,96,27,88,33,25,2,50,77,13,89,20,45,38,16",0.9018256520751807,"17,40,46,53,24,78,36",0.8284246159370924,"17,40",0.9034310851988572,"17,24,40,46,53"
26,0.9195197818066857,"5,9,25,41,45,59,60,64,78,82,84,85,90",0.8870131575069592,"25,45,82,60,41,64,75,99,79,9,50,23,78,61,87,2,5,7,20,68,46,90,54,21,91",0.9176925735504907,"25,45,82,60,41,64,75",0.9028712889855779,"25,45,60,82",0.9229679006127309,"25,41,45,60,82"
27,0.9017565723102486,"5,12,14,18,24,25,31,32,33,37,91,98",0.7923511418259505,"14,37,5,33,91,98,95,32,45,66,42,97,50,4,86,90,12,18,92,54,53,83,62,88,25,57,47,41,30,2,13,31,34,59,22,71,94,27,28,10,19,74,20,9,35,17,55,81,56,63",0.8962861659140812,"14,37,5,33,91,98,95,32",0.859563230668803,"5,14,37",0.9113001116739767,"5,14,33,37,91"
28,0.9338285036984026,"10,24,38,46,64,72,74,98,99",0.8415766992245375,"38,10,24,72,64,46,44,27,74,2,99,23,1,18,54,98,0,37,90,20,30,19,68,61,12,33,9,49,47,69,83,88,40,50,79,55,21,25,11,35,43,92,89,91,58,32,65,76,8,16,41",0.933350478863475,"38,10,24,72,64,46",0.9129910936425493,"10,24,38,64",0.9348460536394183,"10,24,38,64,72"
29,0.9173853361172318,"3,4,33,34,37,47,57,60,87,94",0.8473477314803353,"94,37,60,57,47,4,87,81,68,59,77,71,3,78,52,89,79,34,93,23,10,84,11,74,58,35,19,97,32,75,92,55,61,17,7,88,64,0,38,15,33,56,70,90,76,31,98,95,41",0.9165655715382139,"94,37,60,57,47,4,87,81,68,59,77",0.8780338854365246,"37,94",0.9330598950811374,"37,47,57,60,94"
30,0.9077484955384935,"21,33,52,73,97",0.8542546863111296,"73,97,52,33,21,43,31,90,58,37,22,67,42,92,84,77,13,82,11,26,44,12,6,98,16,85,53,79,95,68,24,17,63,70,72,56,8,78,51,46,35",0.9124936017154319,"73,97,52,33,21,43,31,90,58,37,22",0.8968499688732102,"33,52,73,97",0.9208521823338175,"21,33,52,73,97"
31,0.9282716955124999,"0,6,14,16,17,20,34,50,57,62,75,82",0.8848056379986883,"34,6,50,62,57,14,75,82,55,98,42,23,52,11,72,53,67,94,44,43,18,51,66,5,76,25,10,24,64,30,16,97,96,73,85,8,7,37,33,32,86",0.9215298851724636,"34,6,50,62,57,14,75,82,55,98",0.9093496070519448,"6,34,50,62",0.9345077311279332,"6,34,50,57,62"
32,0.9072612903312116,"4,8,23,52,88",0.860164174352306,"88,8,4,52,23,45,95,33,36,43,32,65,22,90,74,34,37,72,96,11,14,12,9,99,78,94,82,15,84,62,7,35,68,5,77,98,20,38,60,26,91,89",0.9173268691019909,"88,8,4,52,23,45,95",0.8998498992639445,"4,8,52,88",0.9253242149142874,"4,8,23,52,88"
33,0.9432419804903988,"4,26,39,59,62,64,74",0.9171035547329756,"4,64,26,74,62,3,31,98,39,44,38,80,32,87,21,37,17,96,0,68,48,53,57,18,59,65,11,50,8,54,25,46,97,85,76,89,24,35,7",0.9400101703927991,"4,64,26,74,62,3,31,98,39,44,38",0.9305573839891171,"4,26,64,74",0.9450902041564382,"4,26,62,64,74"
34,0.9306671276612986,"24,32,45,53,68,74,91,96",0.8522476189447185,"24,53,45,74,32,54,93,94,68,55,39,66,34,21,71,15,62,4,80,43,14,22,69,82,0,86,42,5,41,96,44,84,48,92,28,40,46,75,73,1,95,56",0.9269557607221769,"24,53,45,74,32,54,93",0.9089796712171879,"24,45,53,74",0.9311236203925297,"24,32,45,53,74"
35,0.9367024905511586,"6,11,42,55,82,88",0.9000095979994657,"55,88,42,11,82,2,32,98,54,99,27,12,10,30,49,94,39,24,40,84,37,71,65,62,64,38,0,86,45,23,52,95,81,83,13,50,61,57,33,70",0.9342018225822769,"55,88,42,11,82,2,32",0.9200331001278869,"11,42,55,88",0.9371253213384281,"11,42,55,82,88"
36,0.9073793051567197,"1,4,5,6,8,10,11,14,15,16,18,20,21,22,23,24,25,26,27,28,29,30,31,32,35,40,42,43,44,47,48,50,51,52,53,55,57,58,67,68,69,72,74,75,77,78,79,80,81,82,83,84,85,86,89,93,94,95,96,97",0.8818888344137568,"10,32,4,16,55,53,77,78,19,30,75,67,50,24,27,89,94,11,35,5,72,86,99,18,48,20,8,74,1,84,81,69,31,40,93,95",0.88057494610853,"10,32,4,16,55,53,77,78,19,30,75,67,50,24,27,89,94,11,35,5,72,86,99,18,48,20,8,74,1,84,81,69,31,40,93",0.9407855314049136,"4,10,16,32,55",0.9406973335719863,"4,10,16,32,55"
37,0.9254141484169272,"5,13,19,20,52,83,84,85",0.8415124034865062,"84,20,52,13,85,94,83,50,61,5,0,19,46,69,71,89,73,64,62,88,59,80,7,78,49,30,14,38,3,51,35,70,58,33,75,96,4,24,31,15,48,72,79,42,11,74,12,97,53,91,9",0.898860008610038,"84,20,52,13,85,94,83,50,61,5,0,19",0.9051442181358709,"13,20,52,84",0.9282515472909131,"13,20,52,84,85"
38,0.8795643851342402,"6,14,34,72,73,79,80,87,91",0.7942387258810604,"87,14,72,73,91,34,67,19,6,27,4,75,42,79,35,18,78,31,16,80,96,64,29,97,74,47,51,0,62,1,15,69,54,98,5,37,21,26,82,89,22,55",0.8806656294884149,"87,14,72,73,91,34,67,19",0.813229996441734,"14,73,87",0.8879172196696786,"14,72,73,87,91"
39,0.920720574512111,"4,5,12,15,40,52,59,67,69,70",0.8453929484318579,"40,4,70,15,59,43,17,60,12,69,44,46,48,36,37,88,97,38,92,45,81,67,65,61,77,8,54,2,83,87,31,82,51,79,32,91,57,62,0,10,50,93,22,28,27,52,25,74",0.9086082146576324,"40,4,70,15,59,43,17,60,12,69,44,46,48",0.8858657578339487,"4,40,70",0.9246047524377544,"4,15,40,59,70"
40,0.836313558246389,"12,24,34,36,55,58,89,95",0.7593303378772879,"36,89,24,95,12,58,55,27,20,42,5,74,72,91,97,48,43,64,60,0,84,1,76,59,87,9,3,62,38,47,92,40,16",0.8144568832025995,"36,89,24,95,12,58,55,27,20,42",0.8424872439265859,"12,24,36,89,95",0.8437285812200137,"12,24,36,89,95"
41,0.9468708406021838,"11,20,37,41,73,76,86,91",0.9006189830070427,"37,73,76,11,20,91,18,50,92,19,85,39,24,59,75,62,99,47,77,78,60,80,36,68,38,93,86,7,66,61,90,57,33,65,10,40,3,6,54,81,51,70,89,72,27,67",0.9426503844414292,"37,73,76,11,20,91,18,50,92,19",0.9364011113264845,"11,37,73,76",0.9482251082251082,"11,20,37,73,76"
42,0.9231549356396358,"6,11,23,78,85",0.8510888132675158,"11,85,78,6,23,46,36,86,66,12,0,92,7,87,94,73,72,79,69,41,88,27,62,98,70,3,44,91,37,60,99,15,32,90,93,58,64,61,2,74,89,83,95,77,30,16,71,82",0.9148667733735053,"11,85,78,6,23,46,36,86,66,12",0.9292748866800274,"6,11,23,78,85",0.9294497424240387,"6,11,23,78,85"
43,0.9270371474601816,"4,13,19,26,34,36,48,55,60",0.8811902176440178,"4,48,60,19,36,26,13,7,93,9,41,20,34,46,16,10,77,35,42,2,51,68,27,64,66,88,18,21,87,3,28,40,71",0.9212985883363376,"4,48,60,19,36,26,13,7,93,9,41",0.9125238992661319,"4,19,48,60",0.9335142246790865,"4,19,36,48,60"
44,0.9251804601904143,"3,39,40,56,74,86,88",0.8804290415634014,"56,39,74,3,86,92,62,40,57,36,88,55,12,16,71,59,50,81,35,19,15,53,65,91,2,60,63,21,72,94,1,89,32,75,90,23,11,45,27",0.9073389401264914,"56,39,74,3,86,92,62,40,57,36,88,55,12,16,71,59,50",0.9109224122753559,"3,39,56,74",0.9281599154918133,"3,39,56,74,86"
45,0.915093244923332,"24,39,41,77,78,85,89,90",0.8825293548832712,"85,24,89,90,39,77,78,41,42,55,51,59,30,84,17,72,88,18,16,70,32,23,92,49,69,43,87,76,98,81,58,2,0,25,46,82,11,53,33,7,79,40,74,26,34",0.8767979002624672,"85,24,89,90,39,77,78,41,42,55,51,59,30,84,17,72,88,18,16,70,32,23,92,49,69,43,87,76,98",0.8986572731040199,"24,85,89,90",0.9236248100566377,"24,39,85,89,90"
46,0.9386193940520551,"1,10,21,35,38,46,60,74,82,85",0.8847730018842576,"10,21,74,38,35,82,97,60,73,68,3,72,1,58,51,91,6,86,2,34,9,29,90,96,17,28,56,13,76,32,44,57,80,33,99,67,61,53,77,31,40,11",0.920847099116455,"10,21,74,38,35,82,97,60,73,68,3,72,1",0.9246381464989142,"10,21,38,74",0.9420217604993142,"10,21,35,38,74"
47,0.8804014762559752,"1,3,5,6,7,13,18,21,22,23,26,28,31,32,33,34,35,36,39,40,41,42,43,44,45,52,54,58,59,62,64,66,68,69,71,74,76,79,81,82,89,90,93,97,98",0.8143254027700227,"62,69,52,81,5,7,54,71,44,22,36,13,98,32,45,41,68,74,93,76,66,89,31,48,43,40,27,90,29,12,18,16,64,88,46,91,28,26,39,33,38,23,85,9,70,82,57,24,92,60,56,20",0.8515640959294012,"62,69,52,81,5,7,54,71,44,22,36,13,98,32,45,41,68,74,93,76,66,89,31,48",0.8558498685805336,"62,69",0.9216576556946166,"5,52,62,69,81"
48,0.8907393281916547,"3,4,5,19,30,48,51,56,61,64,65,66,70,71,77,80,95",0.8272706726558748,"77,71,70,65,30,66,4,19,28,96,48,98,64,56,95,5,43,44,49,6,52,61,76,34,45,97,10,73,25,99,59,1,18,60,17,12,88,75,37,41,72,57,80,82,21,92,87,78",0.8586490380540723,"77,71,70,65,30,66,4,19,28,96,48,98,64,56,95,5,43,44,49",0.8670113286436704,"65,70,71,77",0.8973302822273074,"30,65,70,71,77"
49,0.8970751086089536,"0,4,15,34,57,65,72,73,89",0.810098890291405,"4,73,15,0,65,34,83,89,57,37,72,61,29,70,50,17,64,6,77,69,92,27,67,38,14,43,86,25,23,22,42,10,47,41,98,18,99,85,79,39,68,5,2,36,94,96,13,53,75",0.866569092847426,"4,73,15,0,65,34,83,89,57,37,72,61,29,70,50,17,64",0.8662774039168919,"0,4,15,73",0.9013265393044381,"0,4,15,65,73"
50,0.851680077789978,"5,24,32,46,53,58,61,64,67,75,87",0.753672353419973,"46,53,64,24,32,67,87,75,58,5,72,40,43,93,30,10,76,9,61,71,14,57,88,15,68,25,95,21",0.828465996929918,"46,53,64,24,32,67,87,75,58",0.8560639582206635,"24,32,46,53,64",0.8620211191049783,"24,32,46,53,64"
51,0.9378492328218813,"38,43,52,69,75,91",0.8783495663775851,"69,43,75,52,91,18,60,96,48,92,71,99,95,80,54,45,29,16,37,2,24,31,3,68,35,27,53,57,9,73,66,84,39,74,21,65,50,98,22,1,10",0.9292995330220146,"69,43,75,52,91,18,60,96,48,92,71,99",0.9239866577718479,"43,52,69,75",0.9409339559706471,"43,52,69,75,91"
52,0.9103724865399406,"3,6,8,17,50,57,59,69,73,88,91,92",0.8417797494780793,"73,57,8,88,59,92,17,13,32,50,37,36,2,69,3,22,40,85,80,9,31,30,83,74,1,29,35,4,64,52,54,53,91,76,62,0,89,15,97,96",0.8988160641687727,"73,57,8,88,59,92,17,13",0.9099137457422262,"8,57,59,73,88",0.9097901329524228,"8,57,59,73,88"
53,0.890458552272662,"6,8,10,39,41,48,63,68,76,83,87,89,91,96",0.7901262604510085,"96,68,8,83,91,10,23,41,39,69,48,70,87,52,89,20,55,14,16,72,40,6,71,44,22,56,97,21,99,27,30,36,64,67,0,92,26,7,31,11,37,28,13,33,62,98,93,50,60",0.888409462877548,"96,68,8,83,91,10,23,41",0.8384638877360042,"8,68,96",0.8968250860748062,"8,68,83,91,96"
54,0.9252213593226822,"15,20,41,43,45,47,51,68,71,81,90,93",0.8702162277192784,"45,43,47,51,71,93,78,83,79,41,10,84,34,25,85,8,54,46,82,58,90,28,24,70,20,23,66,0,31,94,60,92,6,65,37,5,13,96,2,63,3,38,4,53,48",0.9176761513782598,"45,43,47,51,71,93,78,83,79",0.9002852686616617,"43,45,47,51",0.9266867620794712,"43,45,47,51,71"
55,0.9037113981387667,"0,6,22,32,42,46,75,86,87,95",0.812162442138006,"87,46,0,22,75,83,42,10,86,35,6,44,5,48,50,20,58,93,76,62,39,65,57,81,18,16,79,30,37,45,8,19,47,24,94,95,64,74,21,71,72,9,51,68,27,54,69,34,1,84",0.9001098349070661,"87,46,0,22,75,83,42,10,86",0.877478735451132,"0,22,46,87",0.9061606881852265,"0,22,46,75,87"
56,0.9007156933348964,"7,11,13,44,46,82,91,95,98",0.7844225047033668,"95,11,7,44,91,46,42,37,86,5,82,58,60,18,10,97,48,21,2,99,3,66,96,0,64,27,29,78,88,76,41,87,24,12,8,84,74,54,75,25,71,43,65,55,33,19,13,36,93,68,51,35,20,47,81,9,61,30,1,16,73,4,79,49,6",0.8845651409335276,"95,11,7,44,91,46,42,37,86,5,82,58",0.874298681940746,"7,11,44,95",0.9029180413896286,"7,11,44,91,95"
57,0.9289215501538848,"7,21,22,27,28,29,30,32,35,40,42,46,50,53,54,55,59,60,61,63,77,88,91,93,94",0.8839771371145029,"21,60,32,46,55,30,22,27,77,28,89,61,59,7,94,91,40,81,15,78,73,65,12,50,99,76,96,97,75,71,62,84,41,79,16,39,17,51,14,83,42",0.9081640600464795,"21,60,32,46,55,30,22,27,77,28,89,61,59,7,94,91,40,81,15,78",0.9059355568117581,"21,32,46,60",0.9324766032284404,"21,32,46,55,60"
58,0.9315212596287624,"2,11,25,47,89",0.930988757416529,"25,89,2,11,47,22,72,33,0,59,67,81,50,10,49",0.9396471389752464,"25,89,2,11,47,22",0.9221346029856669,"2,11,25,89",0.9410044975554493,"2,11,25,47,89"
59,0.913259838897688,"5,6,9,11,19,20,22,23,25,27,30,31,32,39,40,42,43,47,49,51,52,53,56,59,60,64,66,68,69,73,75,77,78,79,91,92,95,97,99",0.8995305974167176,"23,52,11,40,97,31,27,66,59,5,43,14,79,54,48,56,82,50,63,47,22,20",0.9138557397272447,"23,52,11,40,97,31,27,66,59",0.8801193892539217,"11,23,52",0.9259645491278417,"11,23,40,52,97"
60,0.9138721019668168,"6,9,10,11,13,15,16,19,22,23,30,43,50,55,61,62,63,64,66,67,76,82,83,84,86,87,91,95",0.8304952752444786,"9,6,55,84,62,61,50,95,82,46,63,91,79,20,24,86,67,52,11,12,98,97,54,14,90,89,49,75,66,3,10,64,23,15,56,83,13,16,59,33,69,37,39,68,35,47,51,99,81,48,76,40,0,30",0.9075238984726953,"9,6,55,84,62,61,50,95,82,46,63",0.9201021865729041,"6,9,55,62,84",0.9200884518184815,"6,9,55,62,84"
61,0.9099521105382985,"10,22,34,41,46,51,66,73,89,91,94,97",0.8677099416428964,"46,41,73,66,51,10,62,95,34,89,21,7,91,81,76,58,94,97,14,32,33,35,13,88,31,71,96,38,42",0.9009473215921283,"46,41,73,66,51,10,62,95,34,89,21",0.8684505273074609,"41,46,73",0.9134430691126056,"41,46,51,66,73"
62,0.9315252614523494,"6,17,37,42,52,88,95",0.8828448856343244,"52,88,17,37,42,95,82,6,55,79,75,48,63,54,57,28,7,72,18,1,9,51,62,70,39,90,29,31,36,32,91,25,67,40,74,35,27,24,46,4,76,59,92,50,77",0.9123082507417462,"52,88,17,37,42,95,82,6,55,79,75,48,63,54,57,28,7",0.9175820129200598,"17,37,52,88",0.9322854196915178,"17,37,42,52,88"
63,0.9495801454500878,"33,54,56,66,70,84,85",0.9262809494495655,"70,54,85,56,66,33,95,0,50,16,89,48,6,61,58,32,93,63,96,19",0.9395414777920794,"70,54,85,56,66,33,95,0,50,16,89",0.9504702211065186,"54,56,66,70,85",0.950502199872618,"54,56,66,70,85"
64,0.9151991969383274,"7,12,20,26,29,30,63,77,84",0.844534788882615,"84,29,26,7,77,63,19,95,46,70,30,81,27,34,97,85,28,99,11,25,56,51,47,90,4,87,20,31,59,41,36,49,22,52,72,14,73,13,43,6,62,48,15,32,91,80,50,9",0.901195809021896,"84,29,26,7,77,63,19,95,46,70,30,81,27",0.8922416713721062,"7,26,29,84",0.9186046803438108,"7,26,29,77,84"
65,0.9189158667419537,"6,53,60,61,81,90,97,98",0.8680870820001255,"60,90,98,97,53,35,85,61,81,74,52,36,37,19,24,22,69,47,31,16,2,11,8,65,71,83,41,63,64,5,72,3,40,89,59,51,91,0,27,14,32,78,6,1,28,34",0.9153171466214944,"60,90,98,97,53,35,85,61,81",0.8993939393939394,"60,90,97,98",0.9212723508375682,"53,60,90,97,98"
66,0.891735818974625,"2,14,20,23,31,32,33,52,72,78,89",0.8191487062755719,"72,31,20,14,32,23,36,78,89,6,74,75,18,9,44,2,97,16,56,99,86,33,66,79,82,61,13,45,67,26,47,41,35,28,21,8,46,27,53,58,94,70,87",0.8798022436082138,"72,31,20,14,32,23,36,78,89,6",0.8384669317505138,"20,31,72",0.899260934708696,"14,20,31,32,72"
