simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
10,0.935031246315293,"2,3,4,7,8,13,15,16,20,21,23,24,26,29,33,35,40,42,43,45,46,47,55,58,59,63,66,70,71,72,76,79,81,83,89,90,92,95,96",0.9320598985968636,"79,58,15,59,45,96,23,26,63,46,76,21,83,66,55,33,24,47,2,13,3,92,95,42,78,80,0,53,39,29,32,12,54,51,1,27,4,90,84,61,49,17",0.946348045958941,"79,58,15,59,45,96,23,26,63,46,76,21,83,66,55,33,24,47,2,13,3,92,95,42",0.7128378466899867,"45,58,79",0.7846873403293637,"15,45,58,59,79"
11,0.941887277381378,"1,2,3,5,11,12,13,15,16,19,27,28,32,38,39,42,43,45,46,47,49,52,53,57,61,63,65,67,71,79,82,83,90,91,93,94,97,98,99",0.9413704031877795,"13,63,52,2,5,42,98,11,45,71,19,43,99,97,12,53,93,91,3,18,88,57,67,39,17,35,79,62,26,16,0,92,81",0.9518568608248223,"13,63,52,2,5,42,98,11,45,71,19,43,99,97,12,53,93,91,3,18,88,57,67,39",0.7190173431371025,"13,63",0.7870219237565225,"2,5,13,42,52,63"
12,0.9428889196406148,"4,5,6,7,8,9,11,13,16,17,18,21,25,26,27,28,30,32,34,35,38,39,40,42,43,44,45,46,47,49,53,56,57,59,62,67,69,70,71,72,73,77,79,82,83,85,86,89,93,94,95,96,97,98",0.9368936144041085,"4,16,40,93,49,53,18,86,13,69,11,89,56,8,35,72,39,83,85,97,79,17,59,43,47,5,21,25,22,98,52,7,96",0.9464304934114427,"4,16,40,93,49,53,18,86,13,69,11,89,56,8,35,72,39,83,85,97,79,17,59,43",0.6514881272711431,"4,16",0.7364320822506163,"4,16,49,93"
13,0.912450060266255,"0,1,4,5,6,7,8,13,16,19,20,22,23,26,35,37,40,41,42,45,48,54,56,58,65,66,72,80,82,85,86,88,94",0.9359918200408998,"8,42,20,85,41,7,56,0,6,35,37,26,48,1,66,86,19,80,23,59,55,46,58,98,97,30,14,62,9,43,82,78,51,70,94,4,67,25,88,52,12,61,47",0.9604247078102358,"8,42,20,85,41,7,56,0,6,35,37,26,48,1,66,86,19,80,23,59,55",0.7215807364671786,"8,20,41",0.8098376196860737,"8,20,41,42,85"
14,0.9527435927111866,"0,2,4,9,10,13,17,18,21,30,31,38,39,40,47,51,57,59,60,62,64,65,66,72,73,76,77,79,83,86,88,89,92,93,94,95,96,97,99",0.930388488098453,"96,39,40,72,18,95,97,57,89,47,59,88,2,13,0,83,86,51,64,94,85,38,3,76,98,16,6,79,21,53,17,22,54,34,63,92,4,71,82,99,29,11",0.9513418978177283,"96,39,40,72,18,95,97,57,89,47,59,88,2,13,0,83,86,51,64,94,85",0.6839396628216504,"39,96",0.7072643802322441,"39,40,96"
15,0.940425473131648,"0,1,4,6,7,9,10,11,14,15,19,24,25,26,29,30,31,34,35,37,39,41,42,43,46,47,48,49,55,57,58,59,61,63,64,66,67,70,71,73,79,80,81,82,85,86,90,97",0.9421052631578948,"80,10,41,43,66,81,61,37,26,34,57,59,19,55,70,42,73,0,39,46,7,90,98,52,29,4,91,49,48,21,94,14,54,3,16,72,24,74,64,83",0.959428097803564,"80,10,41,43,66,81,61,37,26,34,57,59,19,55,70,42,73,0,39,46,7,90,98",0.6463185522862274,"26,80",0.7311009807984529,"10,26,41,43,80"
16,0.9324109003254845,"0,1,8,9,10,11,13,24,28,33,35,36,44,45,50,56,61,62,63,74,75,76,77,79,81,88,89,90,95,99",0.9421046180664315,"9,77,95,74,10,62,11,63,35,88,13,44,36,99,1,81,28,76,53,85,64,30,21,32,78,86,47,67,61,94,19,56,93,6,68,49,92,7,16,89",0.9473423306867859,"9,77,95,74,10,62,11,63,35,88,13,44,36,99,1,81,28,76,53,85,64,30,21,32,78,86",0.7731414018984325,"9,35,74,77,95",0.7726810933010119,"9,35,74,77,95"
17,0.9521567539486318,"1,3,8,11,14,16,20,21,23,25,30,32,33,36,38,39,41,42,45,46,48,50,52,53,58,61,62,63,64,67,68,70,74,78,79,81,82,85,89,91,94,96",0.9542728452179873,"45,82,33,16,25,32,50,70,8,53,81,94,62,85,11,58,1,91,36,20,23,48,42,44,21,74",0.9541613288400392,"45,82,33,16,25,32,50,70,8,53,81,94,62,85,11,58,1,91,36,20,23,48,42,44",0.6410070200919874,"45,50",0.7599324373944334,"33,45,50,82"
18,0.9562740044471397,"0,2,7,9,16,17,20,27,28,29,33,36,38,39,42,45,51,52,53,55,58,59,62,64,66,68,70,72,74,75,77,79,84,87,88,90,91,99",0.9452521730341621,"28,79,59,16,36,29,42,66,70,27,68,88,64,45,2,87,55,39,74,43,51,7,69,3,65,90,62,17,86,78,22,37,81,67",0.957337780473014,"28,79,59,16,36,29,42,66,70,27,68,88,64,45,2,87,55,39,74,43,51,7",0.6992091166363452,"28,29,79",0.8362517687487366,"16,27,28,29,36,42,59,79"
19,0.9163912302110019,"0,1,2,3,4,5,6,7,8,9,10,16,17,18,19,21,22,25,26,27,29,31,33,34,35,37,38,39,40,44,47,48,49,50,51,53,54,55,56,59,62,63,65,67,69,70,71,72,73,74,76,79,80,81,82,83,85,86,87,88,89,90,92,93,96,97,99",0.9266032556723748,"86,83,8,37,85,4,6,97,1,72,27,76,48,26,62,47,5,74,56,73,25,17,65,79,92,99,22,36,67,19,18,11,50,49,81,23,53,38,51",0.9264955054696696,"86,83,8,37,85,4,6,97,1,72,27,76,48,26,62,47,5,74,56,73,25,17,65,79,92,99,22,36,67,19,18,11,50,49,81,23,53,38",0.7741501876200405,"8,83,86",0.8121375215837124,"4,8,37,83,86"
20,0.9422501404422655,"1,3,5,12,19,20,22,23,24,25,26,28,29,31,33,34,37,38,39,42,44,45,48,50,53,55,58,59,60,62,68,73,74,77,78,79,80,83,84,88,91,93,95,96,97,98",0.947219243143864,"78,84,93,50,80,83,88,22,60,45,73,44,31,53,39,38,74,5,24,96,89,79,3,16,85,8",0.947219243143864,"78,84,93,50,80,83,88,22,60,45,73,44,31,53,39,38,74,5,24,96,89,79,3,16,85,8",0.7368699249272254,"50,78,84,93",0.8133190337572136,"50,78,80,83,84,88,93"
21,0.9524606438033655,"7,9,12,14,15,16,18,22,23,24,25,26,27,29,30,35,36,38,40,44,45,48,51,53,54,57,60,61,64,67,69,70,72,73,76,77,78,79,88,92,93,96,98,99",0.9377624198500613,"64,14,44,38,78,93,72,76,88,30,45,48,12,92,29,26,35,9,69,60,96,10,81,22,17,57,79,0,7,24,66,52,59",0.9560870555814736,"64,14,44,38,78,93,72,76,88,30,45,48,12,92,29,26,35,9,69,60,96,10,81",0.6702759002289224,"14,64",0.6698039513512927,"14,64"
22,0.945811853912664,"0,1,2,4,5,7,9,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,31,33,36,39,40,44,45,46,47,48,50,51,55,57,61,62,66,67,69,71,74,75,76,78,83,87,88,91,92,93,95,98,99",0.9458336742765185,"50,16,33,20,1,98,67,55,36,14,57,69,61,75,95,47,66,74,44,21,31,9,91,76,99,88,48,15,73,92",0.9458336742765185,"50,16,33,20,1,98,67,55,36,14,57,69,61,75,95,47,66,74,44,21,31,9,91,76,99,88,48,15,73,92",0.6806998881706352,"16,50",0.6807871696260536,"16,50"
23,0.9455831853797004,"1,2,4,5,6,7,8,9,10,12,16,18,19,20,24,25,26,27,28,29,30,31,36,37,39,45,46,47,48,52,53,54,55,56,58,59,63,65,67,69,70,71,72,73,74,75,77,78,79,80,81,82,83,85,86,89,91,93,96,97",0.932596931778314,"2,26,18,93,37,36,81,59,19,69,31,71,46,12,47,79,83,16,89,6,33,63,9,0,30,53,85,96,21,67,70,86,28,77",0.9531049000116946,"2,26,18,93,37,36,81,59,19,69,31,71,46,12,47,79,83,16,89,6,33",0.7023447549994153,"2,18,26",0.7912604586385431,"2,18,26,36,37,93"
24,0.9462146407753103,"0,1,6,10,15,19,21,24,27,30,32,35,39,40,42,43,44,46,49,50,52,53,54,60,63,69,70,71,74,78,79,83,84,87,88,89,90,91,94,95",0.9341561238889852,"70,15,46,40,78,69,44,21,87,27,74,30,49,95,91,50,35,88,43,79,64,89,72,94,53,83,77,84,7,55,4,98,99,93,73",0.9397665596571293,"70,15,46,40,78,69,44,21,87,27,74,30,49,95,91,50,35,88,43,79,64,89,72,94,53,83,77,84,7",0.7955182535163224,"15,46,70",0.8211812862601404,"15,40,46,70"
25,0.9420384722098758,"2,3,5,9,11,12,15,16,20,21,22,25,26,27,28,31,32,33,34,36,40,42,43,44,45,46,47,49,50,51,54,58,59,63,64,65,69,72,74,76,78,82,83,84,85,86,89,92,93,94,96,98,99",0.9206136912795068,"99,47,5,96,58,74,11,49,31,97,93,20,65,36,63,92,76,85,28,32,50,59,83,44,33,9,64,40,89,27,8,3,41,90,51,12,62,43,48,15,34,16,46,26",0.9393339421219786,"99,47,5,96,58,74,11,49,31,97,93,20,65,36,63,92,76,85,28,32,50,59,83,44,33,9,64,40",0.7292021905616209,"47,99",0.7296304976173736,"47,99"
26,0.9367478025693036,"4,5,6,9,11,17,20,21,23,26,30,31,39,41,42,44,48,49,50,51,52,53,54,56,58,61,62,63,64,65,66,67,68,70,72,74,78,79,81,82,83,84,85,86,87,88,89,90,91,92,96,97,99",0.9365579653612108,"48,89,62,85,87,26,74,53,81,86,17,21,68,99,30,51,90,64,56,92,58,9,39,31,20,94,78,88,72,96",0.9365579653612108,"48,89,62,85,87,26,74,53,81,86,17,21,68,99,30,51,90,64,56,92,58,9,39,31,20,94,78,88,72,96",0.7011650283455557,"48,89",0.7011676288552556,"48,89"
27,0.9548774492590771,"0,1,4,5,8,9,10,11,16,17,19,23,31,32,35,38,39,40,45,51,53,54,55,58,60,61,64,65,68,72,76,77,82,83,87,99",0.9462202942082147,"4,72,45,17,64,5,11,40,58,32,60,0,23,39,19,9,54,1,82,10,8,30,53,69,56,89,83,78,94,92,24",0.9451398380396203,"4,72,45,17,64,5,11,40,58,32,60,0,23,39,19,9,54,1,82,10,8,30,53,69,56,89,83,78,94,92",0.6618010123874299,"4,72",0.7581912083281561,"4,17,45,64,72"
28,0.9427123147790324,"1,2,4,6,7,8,12,13,15,16,17,20,22,23,27,29,32,33,36,38,40,41,43,44,45,46,47,49,50,54,55,56,59,63,67,69,71,72,77,78,79,80,82,85,87,89,90,94,95,97,99",0.9454231063245221,"97,1,77,85,94,41,20,36,33,71,80,13,46,7,95,6,55,22,17,79,87,40,74,89,68,27,57,98,60,16,81,49,92,53,82,67",0.9537416539495471,"97,1,77,85,94,41,20,36,33,71,80,13,46,7,95,6,55,22,17,79,87,40,74,89,68,27,57",0.701547774527586,"1,85,97",0.7739521422587297,"1,77,85,94,97"
29,0.9504816955684008,"3,7,8,9,10,11,12,14,17,24,28,32,34,35,36,37,42,44,49,52,53,56,59,60,61,62,64,66,68,72,73,78,81,86,92,96,98",0.9547570692079362,"49,34,56,81,86,44,73,42,7,12,72,35,37,17,61,14,53,32,91,48,92,96,16,2,66,84,82",0.957366036556788,"49,34,56,81,86,44,73,42,7,12,72,35,37,17,61,14,53,32,91,48,92,96,16,2",0.7058766859344894,"34,35,49,56",0.7057647242618341,"34,35,49,56"
30,0.95293544853329,"0,2,3,5,8,13,14,16,20,22,24,28,29,32,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,61,62,63,65,66,67,68,69,72,73,75,76,77,79,80,81,85,88,89,90,92,93,94,95,97,99",0.9580449277126357,"76,8,49,29,45,93,53,24,2,94,14,95,28,46,77,37,48,5,97,13,73,35,80,34,25,42,47,57",0.9587427814067974,"76,8,49,29,45,93,53,24,2,94,14,95,28,46,77,37,48,5,97,13,73,35,80,34,25",0.6840913701464681,"8,29,76",0.7241503360787656,"8,29,49,76"
31,0.9397306854915003,"1,3,8,9,11,13,14,17,18,23,28,33,38,39,40,41,44,50,55,57,58,60,61,63,65,66,67,70,71,72,76,77,87,93,95,96,99",0.9229631524667621,"28,1,70,60,3,72,39,95,76,99,23,14,67,71,44,61,55,87,58,57,15,51,56,8,5,11,29,24,42,96,31,91,16,79,74,12,92,97,85,4,52,34,0",0.9473416318231361,"28,1,70,60,3,72,39,95,76,99,23,14,67,71,44,61,55,87,58,57,15,51",0.7026294540425158,"1,28,70",0.7349919653350175,"1,28,60,70"
32,0.9288240495137047,"1,7,11,12,14,17,19,20,21,22,26,27,29,33,36,38,41,42,45,49,50,53,55,57,61,64,65,67,70,71,72,73,78,80,82,84,85,86,87,91,92,93,94,95,96",0.9204283039475737,"55,82,93,1,71,61,19,22,80,17,86,65,96,64,85,94,42,26,41,57,67,31,13,15,7,8,11,38,53,79,20,14,21,68,84,89,5,32,90,2,30,49,91",0.9348754355853748,"55,82,93,1,71,61,19,22,80,17,86,65,96,64,85,94,42,26,41,57,67,31,13,15,7,8,11,38",0.6738440734383939,"55,82",0.6739012846517918,"55,82"
33,0.9488879069082339,"0,1,2,3,4,11,13,16,17,21,23,24,33,40,43,46,51,52,54,55,58,65,66,67,68,69,70,71,72,73,74,76,77,80,82,84,88,89,93,94,97,98,99",0.9459472255539423,"2,93,71,23,43,84,76,3,97,0,17,68,24,4,99,51,80,33,13,78,11,34,88,26,55,36,70,16,52,40,29,56,69,45",0.9533462744355364,"2,93,71,23,43,84,76,3,97,0,17,68,24,4,99,51,80,33,13,78,11,34,88,26",0.6241056961892136,"2,71",0.6691023293983965,"2,23,71"
34,0.9455551602425458,"0,3,4,6,11,13,17,20,21,22,25,26,29,30,31,32,34,38,45,48,49,51,53,60,61,68,70,71,78,80,89,92,93,94,97",0.9472956750765954,"26,6,80,32,45,78,29,92,53,11,17,4,70,38,61,48,13,71,60,39,68,51,52,43,42,28,97,87,34",0.9509507562280995,"26,6,80,32,45,78,29,92,53,11,17,4,70,38,61,48,13,71,60,39,68,51,52,43,42",0.7359562209327624,"6,26,29,32,80",0.7360534849970181,"6,26,29,32,80"
35,0.9426326395369281,"2,5,13,14,24,25,26,35,36,40,43,45,46,47,51,53,58,59,62,70,72,74,77,78,81,82,84,88,90,92,97,99",0.9414560257502603,"74,72,84,46,62,58,53,24,51,35,40,14,81,47,43,26,88,92,78,2,42,36,23,41,68,96,99,32,59,0,10,71",0.9414560257502603,"74,72,84,46,62,58,53,24,51,35,40,14,81,47,43,26,88,92,78,2,42,36,23,41,68,96,99,32,59,0,10,71",0.6864824657497194,"72,74",0.6857927266333969,"72,74"
36,0.9286051733528974,"0,2,3,4,10,15,21,22,24,28,29,33,37,38,39,46,47,49,52,53,55,59,62,63,66,68,72,73,75,76,79,82,84,88,89,90,92,94,95,96,98,99",0.9329112059670301,"84,94,66,0,39,47,98,21,33,37,59,89,2,95,49,24,96,4,99,88,76,10,90,34,55,28,63,50,75,25,53,52,60,29",0.9329112059670301,"84,94,66,0,39,47,98,21,33,37,59,89,2,95,49,24,96,4,99,88,76,10,90,34,55,28,63,50,75,25,53,52,60,29",0.6358199664298974,"84,94",0.7172080123609119,"0,66,84,94"
37,0.9269265817106167,"2,4,5,6,7,8,10,11,14,16,18,20,21,22,24,27,29,30,31,32,33,34,39,41,44,45,46,51,52,53,54,58,59,60,61,62,67,69,71,72,74,75,77,78,80,81,82,85,87,89,93,94,96",0.9149388064095555,"75,24,82,80,89,85,69,8,16,7,78,53,45,18,94,14,31,52,81,2,5,60,67,79,19,70,10,13,17,41,32,87,54,37,30,34,43,20",0.9397681232563682,"75,24,82,80,89,85,69,8,16,7,78,53,45,18,94,14,31,52,81,2,5,60",0.6992499754664873,"24,75,82",0.7456281280228793,"24,75,82,85"
38,0.9493572078427236,"1,3,5,10,13,14,17,19,21,25,28,29,31,33,34,39,45,47,48,52,54,56,57,63,67,69,70,71,74,76,77,79,82,83,86,88,89,90,94,96",0.92867314513258,"77,94,19,21,74,67,52,3,1,48,86,34,90,17,39,31,79,71,57,92,23,46,89,37,22,59,13,55,20,5,15,40,72,99,56,10,45,54,95,81",0.95120317506362,"77,94,19,21,74,67,52,3,1,48,86,34,90,17,39,31,79,71,57,92,23,46",0.7053216597882412,"19,77,94",0.7052333170712412,"19,77,94"
39,0.9337607823239079,"0,2,4,5,10,16,17,18,28,29,30,32,33,36,39,40,41,43,44,45,46,47,49,50,53,55,56,59,61,63,64,66,67,68,70,72,74,78,79,80,81,83,87,90,91,92,94",0.9313788048854242,"90,63,41,2,64,55,40,91,44,32,29,78,81,56,39,67,61,5,28,0,50,53,21,70,30,46,93,69,45,17,33,19,11,26,43",0.9359351856122925,"90,63,41,2,64,55,40,91,44,32,29,78,81,56,39,67,61,5,28,0,50,53,21,70,30,46,93",0.7333133447114719,"41,63,90",0.7550830040336014,"2,41,63,90"
40,0.9319945725915875,"1,4,9,14,16,19,21,28,30,34,35,38,39,46,48,49,50,51,55,56,57,58,59,62,63,64,65,67,68,70,72,73,74,75,79,80,84,85,86,89,92,93,95,97",0.9183304257931124,"80,51,48,62,72,95,39,86,92,21,97,50,55,58,70,79,16,84,60,56,96,22,65,88,67,61,73,59,29,52,23,19,87,93,34,68,7",0.9366027007818053,"80,51,48,62,72,95,39,86,92,21,97,50,55,58,70,79,16,84,60,56,96,22,65,88,67,61,73",0.7559010144084771,"48,51,62,80",0.8060089164566776,"39,48,51,62,72,80"
41,0.9590747904577692,"2,10,20,21,25,26,27,28,29,32,34,35,36,39,42,46,50,52,53,55,56,59,63,64,65,71,72,73,76,77,79,81,82,84,86,89,91,95,96,97",0.9630184826993338,"84,50,89,86,77,10,72,76,79,26,97,25,55,81,53,96,34,21,92,73,33,85,27,83,71",0.9634295078444015,"84,50,89,86,77,10,72,76,79,26,97,25,55,81,53,96,34,21,92,73,33,85,27,83",0.7347947560713518,"10,50,84,89",0.7976251880507199,"10,50,72,84,86,89"
42,0.9536573944510791,"0,2,3,5,12,14,15,16,17,18,19,20,21,22,24,26,27,29,30,33,34,35,38,39,41,42,44,45,46,48,49,51,56,57,63,64,65,66,67,69,70,71,75,76,77,80,82,83,84,85,90,92,96,99",0.9453503611813832,"34,65,2,29,71,76,24,67,90,46,48,99,15,83,26,17,66,22,41,80,77,56,27,88,42,33,49,64,35,0,3,85,38,5,84,81,75",0.9546687577410855,"34,65,2,29,71,76,24,67,90,46,48,99,15,83,26,17,66,22,41,80,77,56,27,88",0.6660173621982881,"29,34,65",0.666726701930457,"29,34,65"
43,0.9315432789372838,"1,2,6,7,8,10,11,13,18,19,20,21,22,23,26,29,32,33,36,38,39,41,43,44,45,49,52,54,55,57,58,61,63,64,65,67,68,69,70,71,72,73,74,76,77,79,80,81,83,84,85,86,88,91,92,93,94,96,99",0.9433638105525765,"96,54,72,63,76,33,41,70,13,6,8,92,7,61,69,85,88,49,18,11,9,57,23,14,64,28,68,17,87",0.9436518652829752,"96,54,72,63,76,33,41,70,13,6,8,92,7,61,69,85,88,49,18,11,9,57,23,14,64,28,68",0.7675501202371308,"54,72,76,96",0.7829250414721655,"54,63,72,76,96"
44,0.9515711739385473,"1,2,3,5,7,8,12,13,14,16,20,23,26,27,28,32,33,35,37,38,39,45,50,51,53,56,61,63,64,65,70,72,74,75,78,80,86,89,97",0.952347622056794,"78,16,65,37,2,20,51,63,8,39,97,7,33,56,35,53,70,72,79,62,50,13,17,30,80,10,73,1,88,14",0.9520699143356693,"78,16,65,37,2,20,51,63,8,39,97,7,33,56,35,53,70,72,79,62,50,13,17,30,80,10,73,1,88",0.6316660479640906,"37,78",0.6547809651193435,"16,78"
45,0.9341308647401384,"0,4,7,11,18,19,20,21,22,23,24,28,30,32,35,36,38,41,42,43,44,46,47,48,49,51,57,58,61,63,64,66,67,68,72,75,78,80,87,89,93,95,97,98",0.9397236567410174,"44,78,63,49,89,75,35,38,66,11,68,42,57,20,48,46,87,0,41,43,36,32,19,7,4,58,34,2,1,22,59,55,94,76,97,65",0.9434512690913086,"44,78,63,49,89,75,35,38,66,11,68,42,57,20,48,46,87,0,41,43,36,32,19,7,4,58",0.8218272717283815,"44,49,63,78,89",0.8829331941544886,"35,38,44,49,63,75,78,89"
46,0.941602843579875,"2,3,7,8,11,13,16,17,18,21,22,24,25,27,28,29,30,31,32,33,34,36,37,39,42,45,47,48,50,51,52,53,55,59,61,62,63,66,71,72,73,76,77,81,83,84,86,87,94,95,96,97,98",0.9390318508824236,"76,22,11,96,25,55,16,27,53,21,83,81,28,66,47,73,33,71,32,7,59,87,75,52,45,36,29,19,46,14,39",0.9432458524673528,"76,22,11,96,25,55,16,27,53,21,83,81,28,66,47,73,33,71,32,7,59,87,75,52,45,36,29,19",0.7528904307961559,"11,22,76,96",0.8261611413555533,"11,16,22,25,55,76,96"
47,0.9358612547934838,"2,3,6,7,12,14,16,17,19,22,25,31,37,41,42,45,50,51,53,54,55,56,58,60,63,64,65,70,71,74,75,76,80,81,85,91,94,95,98",0.9258492361072248,"50,37,60,53,17,22,75,95,2,91,31,55,63,98,80,45,14,25,94,42,16,81,5,76,59,49,66,28,57,93,18,26,36,65,40,48,7,70,21",0.9413482780766904,"50,37,60,53,17,22,75,95,2,91,31,55,63,98,80,45,14,25,94,42,16,81,5,76,59",0.7819074800998803,"17,37,50,53,60",0.7821473208456252,"17,22,37,50,53,60"
