simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
10,0.9270058692872403,"0,2,5,9,15,16,18,21,25,30,34,35,39,40,44,46,48,52,54,56,57,58,59,62,64,65,66,68,75,76,77,80,81,83,84,85,87,88,89,90,95,99",0.9286499050906867,"76,15,75,2,9,81,64,34,46,35,68,40,54,5,0,95,82,44,58,21,96,52,18,88,66,39,19,80,62,16,12,72,28,26",0.9288537549407114,"76,15,75,2,9,81,64,34,46,35,68,40,54,5,0,95,82,44,58,21,96,52,18,88,66,39,19,80,62,16,12,72",0.7479012731349725,"15,75,76",0.8037931956508502,"2,9,15,75,76"
11,0.939128316862089,"2,4,5,8,12,14,18,19,20,21,22,24,26,34,37,40,42,45,52,54,55,57,60,61,66,69,72,73,78,79,83,84,86,87,88,89,93,94,97,99",0.9246880700184524,"14,55,89,93,22,88,60,54,24,2,5,73,99,97,40,34,84,12,52,86,42,69,19,46,13,11,3,72,50,37,90,83,70,33,21,23,87,26,79,56,25",0.943335036494418,"14,55,89,93,22,88,60,54,24,2,5,73,99,97,40,34,84,12,52,86",0.6926553163776147,"14,55",0.7969734915772948,"14,22,55,89,93"
12,0.9495008682297478,"3,8,16,21,22,23,25,27,31,38,39,47,49,51,52,55,58,71,74,81,83,87,98",0.9412707458749053,"16,27,52,71,21,49,55,57,81,87,83,38,47,25,23,74,32,40,42,75,29,94,97,85,68,91,65,62,43,28,14,59,48,31,58",0.9515985327051042,"16,27,52,71,21,49,55,57,81,87,83,38,47,25,23,74,32,40,42,75,29,94,97,85,68",0.6520686342973493,"16,71",0.7958041359307985,"16,21,27,49,52,71"
13,0.9537397425331625,"0,3,9,10,11,16,17,18,22,24,27,31,32,34,36,37,39,41,45,46,48,50,51,53,55,56,57,59,60,61,66,67,68,70,72,74,77,80,84,87,88,91",0.9419584451897003,"48,37,84,9,45,66,61,31,77,36,11,34,80,72,74,82,55,91,14,46,18,12,57,63,95,43,25,47,56,51,62,13,20,6,44,88",0.9590925286746687,"48,37,84,9,45,66,61,31,77,36,11,34,80,72,74,82,55",0.7960311049097125,"9,37,48,84",0.8824998164059631,"9,37,45,48,61,66,84"
14,0.9369339559706471,"2,3,4,6,7,8,14,15,20,23,24,27,31,36,40,42,45,48,49,50,52,55,57,59,62,64,65,66,70,71,76,78,79,80,82,83,84,85,91,92,94,95,98",0.8926991327551701,"6,40,94,65,57,71,52,50,27,82,91,95,2,55,78,76,8,11,14,80,7,45,64,99,59,4,36,96,37,43,69,58,28,9,67,24,41,21,66,5,29,84,22,60,92,81,20,79",0.9514209472981988,"6,40,94,65,57,71,52,50,27,82,91,95,2,55,78,76,8",0.7473355570380253,"6,40,94",0.8086164109406271,"6,40,57,65,94"
15,0.9434412557204568,"1,4,7,9,10,12,13,14,16,17,18,19,20,23,30,31,33,34,35,36,39,40,41,42,43,45,48,49,54,57,61,62,63,66,67,68,69,73,76,78,79,80,82,83,85,87,88,89,90,92,94,95,97",0.9481302482072338,"90,18,61,73,67,97,34,42,76,79,10,41,40,17,48,66,35,6,95,19,50,63,85,7,31,47,99,29,68,38,53",0.9504711803030951,"90,18,61,73,67,97,34,42,76,79,10,41,40,17,48,66,35,6,95,19,50,63,85,7,31,47,99",0.6936629456966483,"61,67,90",0.7036026403204881,"18,61,67,90"
16,0.9551813031848266,"1,2,3,4,5,8,9,10,12,13,16,20,21,31,32,33,34,40,45,49,50,54,57,58,61,64,66,69,71,72,73,74,77,78,81,83,86,90,91,94,97",0.9409286451220137,"31,61,21,3,64,74,57,5,34,49,12,86,16,13,10,78,88,24,6,8,33,20,50,15,54,17,69,77,53,94,47,4,32,56",0.9574602199720388,"31,61,21,3,64,74,57,5,34,49,12,86,16,13,10,78,88,24",0.7401630799317941,"31,61,74",0.7550891767615138,"21,31,61,74"
17,0.9501429348393959,"2,4,6,7,9,11,12,14,15,16,17,18,19,21,22,26,27,28,29,33,36,42,45,47,49,50,51,52,53,54,55,57,61,63,64,65,66,69,70,72,73,74,75,76,77,78,79,82,86,88,89,93,94,95,97",0.9457195905124489,"78,73,54,19,4,97,74,88,86,7,11,6,61,18,15,51,21,45,72,66,69,87,14,65,17,56,77,81",0.9457463824223638,"78,73,54,19,4,97,74,88,86,7,11,6,61,18,15,51,21,45,72,66,69,87,14,65,17,56,77",0.6997671783028396,"19,73,78",0.7737637542967526,"4,19,54,73,78,97"
18,0.9450972490866107,"3,6,7,12,13,15,16,17,18,20,21,23,25,27,30,34,36,42,43,45,46,47,48,52,58,60,61,62,64,66,67,68,69,71,74,77,78,85,87,88,89,90,91,92,93,94,98,99",0.9387747152374812,"47,64,16,25,17,46,61,23,87,98,6,78,89,69,85,71,3,66,20,52,62,27,57,90,42,94,4,59,12,19,91,99,88,49,26,93,56",0.9548060391145498,"47,64,16,25,17,46,61,23,87,98,6,78,89,69,85,71,3,66",0.7621480765097787,"16,47,64,87",0.8184746400171932,"16,17,25,47,61,64,87"
19,0.9302096309486507,"2,3,5,6,7,8,9,12,14,15,17,19,20,21,23,24,25,27,28,29,32,33,34,35,36,39,41,43,46,47,48,49,51,52,54,55,56,57,59,61,62,63,64,69,74,75,78,79,81,82,83,85,87,88,89,90,91,93,94,97,98,99",0.9108705454378712,"82,61,69,85,59,12,7,87,33,83,29,74,43,88,55,94,51,64,62,9,63,98,93,79,39,57,60,78,3,20,19,48,34,52,23",0.9128601161134845,"82,61,69,85,59,12,7,87,33,83,29,74,43,88,55,94,51,64,62,9,63,98,93,79,39,57,60,78,3,20,19,48",0.7783118964098567,"61,69,82",0.8586334884739917,"12,59,61,69,82,85"
20,0.9457240514134445,"0,2,3,5,8,9,10,11,13,14,15,16,18,20,23,25,27,30,32,34,35,36,37,38,39,40,41,44,45,46,47,48,49,50,51,52,54,55,57,59,60,61,62,63,64,65,67,68,71,72,73,76,78,82,83,84,87,95,96,97,98",0.9462130957570087,"36,63,10,54,67,71,76,23,45,32,82,9,55,34,72,46,65,99,57,11,69,5,53,80,60,78,59",0.9465931682631484,"36,63,10,54,67,71,76,23,45,32,82,9,55,34,72,46,65,99,57,11,69,5,53,80,60",0.7036896269442171,"36,63",0.8024819000435888,"10,36,54,63,67"
21,0.941622787340716,"1,4,5,10,13,14,17,18,20,23,24,28,29,30,31,32,34,36,38,40,44,45,46,48,50,56,57,58,59,64,65,67,68,72,78,79,81,85,89,93,94,96,97,98,99",0.9325517697338905,"29,56,46,59,31,97,65,99,23,89,30,5,18,48,32,10,40,12,14,20,57,96,36,68,9,38,3,26,80,83,66,93",0.9348159167171706,"29,56,46,59,31,97,65,99,23,89,30,5,18,48,32,10,40,12,14,20,57,96,36,68,9,38,3,26,80,83",0.7699778832455747,"29,46,56,59",0.8101737070356465,"29,31,46,56,59"
22,0.9211737814693194,"3,8,10,14,15,18,20,25,27,29,40,44,47,49,58,59,63,66,67,76,78,81,83,85,86,91,93,97",0.8947991114545103,"27,91,83,3,63,18,8,15,97,44,20,76,78,85,10,49,22,40,58,86,0,17,43,4,99,72,70,95,93,92,79,45,65,98,1,89,5,6,77,71,38,61,59,26,2",0.9571421672783466,"27,91,83,3,63,18,8,15,97,44,20,76,78,85,10,49,22,40",0.7760822441139227,"3,27,83,91",0.7764578370141437,"3,27,83,91"
23,0.9423248853567489,"0,1,3,4,6,8,9,10,11,13,16,17,19,20,22,24,26,27,28,30,32,33,34,36,37,39,40,43,45,46,47,48,49,51,52,54,56,60,63,66,67,68,69,71,74,75,78,79,81,82,88,89,90,92,94,97",0.9344600969963056,"78,54,94,97,4,69,19,56,71,9,20,90,0,92,68,37,87,43,52,10,46,44,22,89,6,28,17,74,75,51,67",0.9351945840520027,"78,54,94,97,4,69,19,56,71,9,20,90,0,92,68,37,87,43,52,10,46,44,22,89,6,28,17,74,75,51",0.6076958838465114,78,0.6560895028870568,"78,97"
24,0.9300366300366301,"0,1,4,9,12,14,18,21,24,25,26,27,29,32,35,36,40,41,46,50,51,52,59,60,61,62,63,67,68,71,74,75,76,79,80,81,86,88,91,92,93,94,95,97",0.9088668577799013,"97,60,92,62,41,79,80,95,52,29,75,59,81,25,67,46,32,4,1,90,93,2,70,26,27,17,21,51,68,73,50,5,82,35,99,39,87,49,12,65,57,37,74,85",0.933051972182407,"97,60,92,62,41,79,80,95,52,29,75,59,81,25,67,46,32,4,1,90,93,2,70",0.7650873281308064,"25,60,97",0.8463210702341137,"41,60,62,79,92,97"
25,0.9299811799361755,"2,3,5,14,17,24,30,31,33,34,35,36,37,43,46,55,57,62,68,69,70,77,80,81,82,89,92,93,99",0.9138041076834956,"14,34,46,30,17,89,3,99,36,35,2,70,31,33,37,61,76,69,5,84,54,32,64,78,7,6,63,19,62,47,18,26,67,97,42,56,68,96,11,87,98,38,77,44,58",0.9385674931129476,"14,34,46,30,17,89,3,99,36,35,2,70,31,33,37,61,76,69,5",0.675891225486185,14,0.8622725908954532,"3,14,17,30,34,46,89"
26,0.9473494036789973,"1,4,7,15,16,18,24,27,32,34,35,36,37,38,40,41,45,46,47,48,49,50,52,53,55,57,59,63,66,68,72,73,75,81,87,88,89,90,91,92,94,98",0.9320408833636548,"63,89,88,48,81,46,57,37,98,38,40,32,16,53,35,7,18,52,55,73,92,90,19,96,91,72,80,41,47,69,86,12,33,8,45,5,54",0.950229937335759,"63,89,88,48,81,46,57,37,98,38,40,32,16,53,35,7,18,52,55,73",0.7504598746715181,"46,63,81,89",0.8214751364463311,"46,48,63,81,88,89"
27,0.9547069225568211,"1,4,5,16,17,23,29,32,36,39,43,45,47,50,52,53,55,58,60,61,64,69,72,76,79,80,81,87,93,94,95,96,98",0.9526785249908982,"98,61,64,69,45,93,81,52,95,32,5,50,47,29,76,24,53,36,72,58,97,13,74,66,42,59,6",0.9532272325375774,"98,61,64,69,45,93,81,52,95,32,5,50,47,29,76,24,53,36,72,58,97,13,74,66,42,59",0.7274795859988558,"61,64,98",0.7808316430020285,"45,61,64,69,98"
28,0.9481842162112994,"0,1,5,7,10,12,13,19,20,25,29,31,35,39,40,42,43,50,51,52,53,54,56,57,59,60,61,65,71,74,84,85,86,87,88,89,90,95,96",0.932654262032268,"84,61,40,65,10,60,25,56,42,89,12,96,35,29,57,82,52,90,5,53,88,39,7,75,20,58,78,6,68,8,86,2,17,67,28,4,45,24",0.958840718127139,"84,61,40,65,10,60,25,56,42,89,12,96,35,29,57,82,52,90,5",0.6524428374890564,"10,84",0.7172118566019715,"10,60,65,84"
29,0.9480313760928043,"4,5,10,12,14,15,17,19,20,24,28,29,30,32,33,37,38,40,41,44,46,53,57,58,60,61,68,70,71,73,77,81,82,83,84,89,90,91,92,93",0.9241761936785474,"53,14,30,38,73,17,92,41,71,20,29,83,81,93,12,40,84,22,64,15,79,34,8,19,82,60,88,18,10,7,4,61,66,78,46,85",0.9534428589441829,"53,14,30,38,73,17,92,41,71,20,29,83,81,93,12,40,84,22,64,15",0.7653281565232011,"14,30,38,53",0.7960238735709482,"14,30,38,53,92"
30,0.9472181454302868,"0,1,2,5,9,11,12,16,18,21,22,23,24,26,27,28,29,30,35,37,40,43,46,48,51,54,56,57,65,66,67,68,69,70,73,74,79,80,81,82,91,93",0.9439946631087391,"5,46,70,57,37,67,79,51,21,68,74,23,29,28,54,82,60,91,41,2,59,56,22,40,9,26,71",0.9446831220813876,"5,46,70,57,37,67,79,51,21,68,74,23,29,28,54,82,60,91,41,2,59,56,22,40,9,26",0.7714049366244162,"5,37,46,57",0.8650780520346898,"5,37,46,51,57,67,70,79"
31,0.9413777695726276,"0,1,2,3,8,10,13,14,16,20,21,22,24,27,33,37,42,43,44,50,52,55,59,60,61,67,68,72,73,75,76,77,80,81,84,85,89,91,94,96,98",0.9163703448035981,"37,0,96,77,13,2,59,1,84,68,16,3,50,98,55,60,34,46,8,21,49,95,56,18,80,47,85,43,22,25,89,72,91,65,33",0.9163703448035981,"37,0,96,77,13,2,59,1,84,68,16,3,50,98,55,60,34,46,8,21,49,95,56,18,80,47,85,43,22,25,89,72,91,65,33",0.805168709481497,"0,1,37,77,96",0.8049466353087232,"0,1,37,77,96"
32,0.9224824150292618,"1,2,3,7,8,9,10,11,14,16,17,23,24,25,27,28,32,33,34,35,37,38,39,41,46,48,49,51,53,54,55,56,57,59,66,67,75,76,77,78,79,80,84,85,87,89,90,93,94,95,96",0.9205502638743622,"9,75,87,56,2,8,57,1,24,37,77,54,66,96,53,14,76,7,89,16,49,69,46,17,15,65,6,64,48,39,5,94,27,71",0.9207338980750346,"9,75,87,56,2,8,57,1,24,37,77,54,66,96,53,14,76,7,89,16,49,69,46,17,15,65,6,64,48,39,5",0.739843564951949,"9,75,87",0.7719343068607334,"9,56,75,87"
33,0.9351406875747647,"2,6,12,13,14,19,21,25,28,33,34,35,36,39,42,45,46,48,57,60,61,70,71,79,85,91,96",0.925159931346544,"19,70,14,60,35,25,21,2,34,96,85,91,79,36,45,6,52,40,62,84,73,82,32,24,72,18,78,37,10,57,99,98,41,30,88,15,92",0.9538409528267541,"19,70,14,60,35,25,21,2,34,96,85,91,79,36,45,6,52,40,62,84",0.7245826181931658,"14,19,70",0.8328600405679513,"14,19,25,35,60,70"
34,0.9500034390786326,"0,3,6,8,10,13,18,19,21,22,31,32,33,38,39,40,45,46,49,50,53,54,58,59,65,68,69,71,79,83,85,86,88,91,98",0.9409166290915483,"32,33,38,83,91,39,31,71,58,19,50,49,21,3,54,86,99,68,80,40,90,55,41,17,89,87,29,81,84,51,1,67,14,73,44",0.9498556860707126,"32,33,38,83,91,39,31,71,58,19,50,49,21,3,54,86,99,68,80,40",0.7556419995567409,"32,33,38,83",0.8024695132047882,"32,33,38,83,91"
35,0.9459421456967186,"0,2,4,8,9,11,12,16,17,19,21,22,29,30,31,32,34,37,38,40,44,46,48,50,56,57,61,62,63,65,66,69,75,76,82,83,87,89,90,91,92,94,97",0.9277179123365418,"38,66,44,97,34,87,90,75,50,69,9,61,22,62,16,76,8,19,32,0,40,82,63,83,48,77,91,37,65,85,79,86,12,96,11,27,17,25,73",0.9346409990924314,"38,66,44,97,34,87,90,75,50,69,9,61,22,62,16,76,8,19,32,0,40,82,63,83,48,77,91,37,65,85,79,86",0.6615510475386995,"38,44,97",0.9050120796103847,"9,34,38,44,50,69,75,87,90,97"
36,0.9545199016476127,"3,8,9,11,21,23,24,26,27,35,40,43,50,62,70,71,72,73,82",0.9461938361634162,"24,72,23,70,35,26,21,11,82,62,43,50,71,8,9,34,65,16,45,39,73,91,63,17,83,47,81,40,25",0.9540575613651647,"24,72,23,70,35,26,21,11,82,62,43,50,71,8,9,34,65,16,45",0.7513843939139206,"23,24,72",0.7721739450235373,"23,24,72,82"
37,0.935045793736,"2,7,8,23,33,37,43,45,50,53,56,57,58,59,61,66,68,71,72,74,76,77,78,80,85,88,95,96",0.8990894270149906,"61,45,58,77,96,33,57,59,74,68,37,85,95,23,56,76,5,64,11,50,2,53,78,20,60,10,66,82,65,46,38,75,17,91,43,7,63,81,27,67,80,4,35,1,13,40",0.9489920076344984,"61,45,58,77,96,33,57,59,74,68,37,85,95,23,56,76,5,64,11",0.7292403939189099,"45,61",0.8050949673280581,"45,58,61,77,96"
38,0.9390597651467216,"0,1,2,3,5,8,14,17,19,20,27,32,34,37,38,39,40,44,45,50,57,58,59,60,61,62,63,67,68,69,72,73,77,78,79,83,84,92,94,97,98",0.9319462362940624,"92,19,1,2,79,72,78,8,73,39,34,37,98,84,83,32,68,59,58,4,62,67,95,28,82,12,56,7,55,47,85,80,45,71,30,65,3,5,22",0.9461979461979462,"92,19,1,2,79,72,78,8,73,39,34,37,98,84,83,32,68,59,58,4",0.7219588089153307,"1,19,92",0.7878034617165052,"1,2,19,79,92"
39,0.9354808404031202,"0,7,11,12,14,16,19,20,24,25,27,28,32,33,34,35,36,37,46,50,52,53,54,56,58,59,60,61,62,63,64,67,69,70,71,75,77,78,79,80,84,85,87,89,94,95,96,97",0.8982377725901042,"50,53,70,14,54,59,89,11,69,35,97,24,16,25,85,71,34,30,46,7,27,12,75,95,63,33,68,94,61,1,43,87,56,28,57,0,19,99,32,81,13,49,6,60,82,62,83,31,79,74,77,58",0.9517451460456642,"50,53,70,14,54,59,89,11,69,35,97,24,16,25,85,71,34,30,46",0.6596196549564425,50,0.6596196549564425,50
40,0.930873625233451,"0,1,2,6,7,13,16,24,28,29,31,38,39,40,41,47,49,50,51,53,55,57,58,59,61,63,64,68,70,72,75,78,79,80,81,83,85,86,87,89,90,95,97,98",0.8963726914297572,"72,97,57,83,98,28,80,0,85,24,29,90,51,81,61,38,53,50,87,79,59,25,62,49,68,47,32,27,16,67,88,56,43,13,78,96,9,34,35,23,42,74,5,21",0.9354305872587674,"72,97,57,83,98,28,80,0,85,24,29,90,51,81,61,38,53,50,87,79,59,25",0.7349104240160476,"57,72,97",0.7802752991630352,"0,57,72,83,97"
41,0.9578233161191078,"3,8,9,14,18,20,22,34,36,39,48,54,58,59,61,62,65,66,67,77,84,91,93,99",0.9405120316448742,"3,20,34,8,54,36,91,48,39,77,22,61,58,14,59,17,72,30,7,12,95,18,33,26,84,6,62,81,25,47,43",0.9640781232831557,"3,20,34,8,54,36,91,48,39,77,22,61,58,14,59,17,72,30",0.6595291726183936,"3,20",0.8907729919789035,"3,8,20,34,36,48,54,91"
42,0.9443582221919024,"2,6,9,10,12,13,16,18,21,24,27,29,32,37,38,40,42,43,44,45,46,48,50,51,52,54,56,57,60,62,63,64,65,67,69,70,74,78,79,85,88,90,91,98",0.931956430285045,"46,90,52,98,50,64,44,9,32,54,37,85,13,18,63,48,15,8,23,65,24,42,1,89,14,79,27,6,67,16,53,92,81,83,4,55,69,70",0.9517685984241225,"46,90,52,98,50,64,44,9,32,54,37,85,13,18,63,48,15,8,23,65,24,42,1",0.6941905151732215,"46,90",0.7494087616968539,"46,52,90"
43,0.9400088417329797,"0,1,2,3,4,5,6,9,13,19,20,21,22,24,27,29,30,33,34,37,39,42,44,47,48,49,50,51,52,53,54,55,56,57,58,60,62,63,66,68,69,71,72,74,75,77,78,79,82,86,87,88,89,90,91,92,93,94,95,98,99",0.9352850158631092,"42,99,19,56,68,37,20,91,13,9,47,1,29,98,2,54,22,58,66,0,45,38,69,63,78,77,16,96,72,67,21,94,7",0.9350496697352682,"42,99,19,56,68,37,20,91,13,9,47,1,29,98,2,54,22,58,66,0,45,38,69,63,78,77,16,96,72,67,21,94",0.7388958235814219,"19,42,99",0.8822229156914755,"19,20,37,42,56,68,91,99"
44,0.9447968196750649,"1,5,13,19,21,25,31,34,36,39,44,45,48,53,54,55,63,66,75,85,87,88,89,90,93,95,99",0.9423617236134013,"89,53,63,25,54,90,36,75,88,45,39,95,1,21,31,87,58,26,33,4,7,44,72,41,23,20,60,83,24,82,3",0.9435390062762843,"89,53,63,25,54,90,36,75,88,45,39,95,1,21,31,87,58,26,33,4,7,44,72,41,23,20,60,83",0.7506410502230574,"53,63,89",0.7669261545934476,"53,63,89,90"
45,0.9490743947752696,"1,6,7,15,16,20,21,29,31,33,35,38,42,43,45,50,51,52,53,55,58,63,65,70,73,75,76,77,83,84,85,87,93,94",0.9427914735147507,"45,51,53,33,85,1,83,35,42,21,93,73,75,29,52,94,31,43,25,48,77,30,78,2,7,9,8,5,55,69,95,86,84,44,90",0.9478219668106589,"45,51,53,33,85,1,83,35,42,21,93,73,75,29,52,94,31,43,25,48,77,30",0.8491766394476017,"33,45,51,53,85",0.9009833776208857,"1,33,35,42,45,51,53,83,85"
46,0.9496296905859117,"10,14,17,19,20,22,23,24,26,27,39,43,44,47,48,49,52,56,60,61,63,66,67,72,73,75,78,83,84,85,86,87,91,93,94,98",0.9261369870528857,"93,49,19,43,86,47,39,52,85,24,87,14,27,56,72,22,23,44,78,30,60,65,61,58,26,83,75,84,16,45,37,17,54,51,53",0.9500356594250603,"93,49,19,43,86,47,39,52,85,24,87,14,27,56,72,22,23,44,78,30,60,65",0.7677062760588106,"43,47,49,93",0.7777732060566162,"19,43,47,49,93"
47,0.9389792585825376,"3,4,5,7,11,12,13,14,16,17,19,23,24,25,32,34,35,38,43,44,45,57,58,61,62,64,66,68,70,71,76,77,81,82,89,90,91,94,99",0.9341624794514178,"64,90,3,76,12,14,81,45,24,43,61,19,58,57,70,71,38,25,52,91,56,32,94,46,66,53,82,72,13,17,84,31,67,30,86",0.9519881180644262,"64,90,3,76,12,14,81,45,24,43,61,19,58,57,70,71,38",0.8301244266227568,"3,12,14,64,76,90",0.8299466352295013,"3,12,14,64,76,90"
48,0.9346323680984258,"0,4,6,7,8,13,15,16,17,19,23,27,29,30,32,35,36,38,39,41,44,46,47,52,53,54,57,60,63,64,67,71,73,76,91,92,97",0.8983845244165736,"46,29,91,36,44,47,17,4,15,27,0,53,39,60,19,54,32,23,33,6,16,76,82,92,10,73,62,64,52,37,38,85,61,93,70,80,34,96,2,71,94,87,90,88",0.934453353006911,"46,29,91,36,44,47,17,4,15,27,0,53,39,60,19,54,32,23,33,6,16",0.7995383580518818,"29,46,91",0.829857004914778,"29,44,46,91"
49,0.9299947205277381,"2,6,7,10,11,12,14,16,19,21,29,35,38,39,41,44,46,51,57,58,60,61,63,64,67,68,70,73,74,75,76,77,82,84,86,91,92,94,95,96,97,98,99",0.9175017119080849,"67,91,92,98,10,95,19,70,97,61,39,57,73,82,60,79,11,68,85,64,37,14,75,16,74,76,94,44,58,46,53,62,41,55,86,93,63",0.9362359976373055,"67,91,92,98,10,95,19,70,97,61,39,57,73,82,60,79,11,68,85,64,37,14,75,16,74,76",0.7283110393242276,"67,91,92",0.7867694334237639,"10,67,91,92,98"
